wav_file,json_decibel,wav_peak_spl,wav_rms_spl,json_direction,wav_predicted_direction,spl_difference_peak,spl_difference_rms,match_direction
2.이륜자동차_1944_1.wav,102.0,94.0,79.8,우,중앙,8.0,22.2,False
2.이륜자동차_1946_1.wav,122.0,94.0,78.6,우,좌,28.0,43.4,False
2.이륜자동차_1947_1.wav,121.0,92.1,77.6,좌,중앙,28.9,43.4,False
2.이륜자동차_1951_1.wav,75.0,81.8,63.8,우,좌,6.8,11.2,False
2.이륜자동차_1952_1.wav,85.0,88.0,73.4,좌,중앙,3.0,11.6,False
2.이륜자동차_1953_1.wav,68.0,77.9,54.2,우,중앙,9.9,13.8,False
2.이륜자동차_1954_1.wav,78.0,88.7,70.9,좌,중앙,10.7,7.1,False
2.이륜자동차_1955_1.wav,117.0,94.0,81.0,좌,중앙,23.0,36.0,False
2.이륜자동차_1957_1.wav,74.0,82.2,62.4,우,좌,8.2,11.6,False
2.이륜자동차_1959_1.wav,112.0,91.1,77.4,좌,중앙,20.9,34.6,False
2.이륜자동차_1964_1.wav,125.0,94.0,75.4,좌,중앙,31.0,49.6,False
2.이륜자동차_1965_1.wav,82.0,88.8,73.8,좌,중앙,6.8,8.2,False
2.이륜자동차_1966_1.wav,122.0,91.7,77.7,우,중앙,30.3,44.3,False
2.이륜자동차_1968_1.wav,72.0,86.3,71.8,우,중앙,14.3,0.2,False
2.이륜자동차_1969_1.wav,105.0,92.3,78.4,좌,중앙,12.7,26.6,False
2.이륜자동차_1973_1.wav,71.0,83.0,69.5,우,중앙,12.0,1.5,False
2.이륜자동차_1979_1.wav,102.0,90.9,75.0,우,중앙,11.1,27.0,False
2.이륜자동차_1980_1.wav,98.0,87.1,73.5,우,중앙,10.9,24.5,False
2.이륜자동차_1985_1.wav,75.0,77.8,62.9,우,중앙,2.8,12.1,False
2.이륜자동차_1990_1.wav,72.0,82.5,68.4,좌,중앙,10.5,3.6,False
2.이륜자동차_1992_1.wav,73.0,85.6,70.5,우,중앙,12.6,2.5,False
2.이륜자동차_1993_1.wav,70.0,86.8,73.7,우,중앙,16.8,3.7,False
2.이륜자동차_1994_1.wav,102.0,89.1,70.0,우,중앙,12.9,32.0,False
2.이륜자동차_1998_1.wav,117.0,93.9,79.7,좌,중앙,23.1,37.3,False
2.이륜자동차_2000_1.wav,100.0,94.0,75.9,우,중앙,6.0,24.1,False
2.이륜자동차_2001_1.wav,85.0,92.4,73.5,우,중앙,7.4,11.5,False
2.이륜자동차_2003_1.wav,68.0,83.2,69.8,우,중앙,15.2,1.8,False
2.이륜자동차_2007_1.wav,70.0,83.3,67.1,우,중앙,13.3,2.9,False
2.이륜자동차_2010_1.wav,119.0,94.0,75.6,좌,중앙,25.0,43.4,False
2.이륜자동차_2011_1.wav,74.0,82.9,71.1,좌,중앙,8.9,2.9,False
2.이륜자동차_2014_1.wav,73.0,84.6,71.7,우,좌,11.6,1.3,False
2.이륜자동차_2016_1.wav,120.0,94.0,82.5,좌,중앙,26.0,37.5,False
2.이륜자동차_2027_1.wav,102.0,90.2,75.5,우,중앙,11.8,26.5,False
2.이륜자동차_2028_1.wav,106.0,94.0,84.0,좌,중앙,12.0,22.0,False
2.이륜자동차_2030_1.wav,96.0,85.8,73.9,우,중앙,10.2,22.1,False
2.이륜자동차_2031_1.wav,109.0,94.0,82.9,좌,중앙,15.0,26.1,False
2.이륜자동차_2034_1.wav,122.0,90.1,77.0,우,중앙,31.9,45.0,False
2.이륜자동차_2038_1.wav,104.0,94.0,79.8,좌,중앙,10.0,24.2,False
2.이륜자동차_2040_1.wav,115.0,87.6,75.6,우,중앙,27.4,39.4,False
2.이륜자동차_2043_1.wav,75.0,86.4,71.0,좌,중앙,11.4,4.0,False
2.이륜자동차_2049_1.wav,68.0,84.5,69.7,좌,중앙,16.5,1.7,False
2.이륜자동차_2057_1.wav,95.0,87.8,73.7,우,중앙,7.2,21.3,False
2.이륜자동차_2060_1.wav,72.0,85.1,70.4,우,중앙,13.1,1.6,False
2.이륜자동차_2063_1.wav,72.0,83.9,70.5,좌,중앙,11.9,1.5,False
2.이륜자동차_2066_1.wav,70.0,84.4,70.9,우,중앙,14.4,0.9,False
2.이륜자동차_2067_1.wav,69.0,82.1,66.5,우,중앙,13.1,2.5,False
2.이륜자동차_2068_1.wav,71.0,79.8,62.8,우,좌,8.8,8.2,False
2.이륜자동차_2070_1.wav,126.0,90.4,78.5,우,중앙,35.6,47.5,False
2.이륜자동차_2074_1.wav,114.0,91.8,79.4,우,중앙,22.2,34.6,False
2.이륜자동차_2077_1.wav,71.0,79.2,65.7,좌,중앙,8.2,5.3,False
2.이륜자동차_2078_1.wav,71.0,83.0,68.1,우,중앙,12.0,2.9,False
2.이륜자동차_2082_1.wav,127.0,90.8,77.6,우,중앙,36.2,49.4,False
2.이륜자동차_2087_1.wav,71.0,81.7,68.7,우,중앙,10.7,2.3,False
2.이륜자동차_2088_1.wav,78.0,87.9,72.5,우,중앙,9.9,5.5,False
2.이륜자동차_2090_1.wav,70.0,85.8,67.6,우,중앙,15.8,2.4,False
2.이륜자동차_2091_1.wav,124.0,94.0,81.8,우,중앙,30.0,42.2,False
2.이륜자동차_2093_1.wav,116.0,91.6,74.2,우,중앙,24.4,41.8,False
2.이륜자동차_2096_1.wav,117.0,93.4,80.6,우,중앙,23.6,36.4,False
2.이륜자동차_2097_1.wav,69.0,82.3,65.3,우,중앙,13.3,3.7,False
2.이륜자동차_2098_1.wav,68.0,81.9,68.5,우,중앙,13.9,0.5,False
2.이륜자동차_2099_1.wav,69.0,78.2,63.5,우,좌,9.2,5.5,False
2.이륜자동차_2104_1.wav,69.0,79.9,66.6,우,중앙,10.9,2.4,False
2.이륜자동차_2107_1.wav,69.0,66.6,54.3,우,중앙,2.4,14.7,False
2.이륜자동차_2108_1.wav,99.0,90.7,76.3,좌,중앙,8.3,22.7,False
2.이륜자동차_2109_1.wav,88.0,91.0,73.5,좌,중앙,3.0,14.5,False
2.이륜자동차_2110_1.wav,121.0,94.0,80.5,우,중앙,27.0,40.5,False
2.이륜자동차_2111_1.wav,72.0,84.3,65.9,우,좌,12.3,6.1,False
2.이륜자동차_2113_1.wav,118.0,91.8,77.0,우,중앙,26.2,41.0,False
2.이륜자동차_2114_1.wav,71.0,83.1,67.0,우,중앙,12.1,4.0,False
2.이륜자동차_2121_1.wav,112.0,94.0,82.2,좌,중앙,18.0,29.8,False
2.이륜자동차_2126_1.wav,68.0,81.2,60.0,우,중앙,13.2,8.0,False
2.이륜자동차_2127_1.wav,103.0,94.0,82.9,좌,중앙,9.0,20.1,False
2.이륜자동차_2128_1.wav,105.0,94.0,79.6,좌,중앙,11.0,25.4,False
2.이륜자동차_2132_1.wav,102.0,94.0,84.8,좌,중앙,8.0,17.2,False
2.이륜자동차_2138_1.wav,120.0,93.9,83.5,우,중앙,26.1,36.5,False
2.이륜자동차_2141_1.wav,75.0,68.3,51.7,우,중앙,6.7,23.3,False
2.이륜자동차_2144_1.wav,82.0,87.9,72.6,우,중앙,5.9,9.4,False
2.이륜자동차_2145_1.wav,69.0,81.2,66.7,우,중앙,12.2,2.3,False
2.이륜자동차_2149_1.wav,70.0,82.3,69.1,우,중앙,12.3,0.9,False
2.이륜자동차_2152_1.wav,68.0,77.3,63.6,우,중앙,9.3,4.4,False
2.이륜자동차_2154_1.wav,110.0,94.0,76.8,좌,중앙,16.0,33.2,False
2.이륜자동차_2155_1.wav,71.0,75.3,62.1,우,중앙,4.3,8.9,False
2.이륜자동차_2157_1.wav,105.0,90.0,75.9,우,중앙,15.0,29.1,False
2.이륜자동차_2158_1.wav,95.0,88.0,74.6,우,중앙,7.0,20.4,False
2.이륜자동차_2159_1.wav,75.0,85.7,69.1,우,중앙,10.7,5.9,False
2.이륜자동차_2161_1.wav,70.0,78.1,62.3,우,중앙,8.1,7.7,False
2.이륜자동차_2162_1.wav,74.0,81.4,68.3,우,중앙,7.4,5.7,False
2.이륜자동차_2163_1.wav,114.0,90.8,71.9,우,좌,23.2,42.1,False
2.이륜자동차_2166_1.wav,114.0,94.0,80.5,우,중앙,20.0,33.5,False
2.이륜자동차_2170_1.wav,106.0,87.2,72.8,우,중앙,18.8,33.2,False
2.이륜자동차_2171_1.wav,76.0,87.1,69.5,우,좌,11.1,6.5,False
2.이륜자동차_2172_1.wav,72.0,83.8,66.7,우,중앙,11.8,5.3,False
2.이륜자동차_2175_1.wav,119.0,91.7,74.1,우,중앙,27.3,44.9,False
2.이륜자동차_2176_1.wav,104.0,91.4,74.3,좌,중앙,12.6,29.7,False
2.이륜자동차_2177_1.wav,72.0,79.9,65.7,우,중앙,7.9,6.3,False
2.이륜자동차_2178_1.wav,96.0,87.6,74.7,좌,중앙,8.4,21.3,False
2.이륜자동차_2179_1.wav,105.0,94.0,77.9,우,중앙,11.0,27.1,False
2.이륜자동차_2180_1.wav,74.0,86.4,71.7,우,중앙,12.4,2.3,False
2.이륜자동차_2182_1.wav,74.0,84.3,69.7,우,중앙,10.3,4.3,False
2.이륜자동차_2185_1.wav,77.0,87.6,74.0,우,중앙,10.6,3.0,False
2.이륜자동차_2193_1.wav,70.0,76.2,62.1,우,중앙,6.2,7.9,False
2.이륜자동차_2196_1.wav,68.0,77.9,63.9,우,중앙,9.9,4.1,False
2.이륜자동차_2197_1.wav,70.0,82.7,69.1,우,중앙,12.7,0.9,False
2.이륜자동차_2198_1.wav,71.0,84.0,67.1,우,중앙,13.0,3.9,False
2.이륜자동차_2199_1.wav,72.0,85.9,71.4,우,중앙,13.9,0.6,False
2.이륜자동차_2201_1.wav,69.0,84.4,67.0,우,중앙,15.4,2.0,False
2.이륜자동차_2205_1.wav,69.0,86.4,72.1,좌,중앙,17.4,3.1,False
2.이륜자동차_2206_1.wav,73.0,75.5,58.8,우,중앙,2.5,14.2,False
2.이륜자동차_2212_1.wav,69.0,85.7,71.2,우,중앙,16.7,2.2,False
2.이륜자동차_2214_1.wav,106.0,87.6,74.6,우,중앙,18.4,31.4,False
2.이륜자동차_2215_1.wav,112.0,92.4,79.1,우,중앙,19.6,32.9,False
2.이륜자동차_2216_1.wav,76.0,88.6,70.7,좌,중앙,12.6,5.3,False
2.이륜자동차_2217_1.wav,75.0,81.9,65.8,우,좌,6.9,9.2,False
2.이륜자동차_2221_1.wav,72.0,86.8,71.7,우,중앙,14.8,0.3,False
2.이륜자동차_2222_1.wav,74.0,82.1,67.2,우,중앙,8.1,6.8,False
2.이륜자동차_2225_1.wav,72.0,78.7,62.4,우,중앙,6.7,9.6,False
2.이륜자동차_2228_1.wav,113.0,94.0,82.5,좌,중앙,19.0,30.5,False
2.이륜자동차_2230_1.wav,72.0,83.6,67.9,우,중앙,11.6,4.1,False
2.이륜자동차_2233_1.wav,72.0,85.7,70.5,우,중앙,13.7,1.5,False
2.이륜자동차_2235_1.wav,103.0,86.9,72.9,우,중앙,16.1,30.1,False
2.이륜자동차_2239_1.wav,70.0,83.3,64.9,우,중앙,13.3,5.1,False
2.이륜자동차_2240_1.wav,73.0,75.6,60.9,우,중앙,2.6,12.1,False
2.이륜자동차_2241_1.wav,107.0,88.2,75.0,우,중앙,18.8,32.0,False
2.이륜자동차_2242_1.wav,115.0,94.0,86.6,우,중앙,21.0,28.4,False
2.이륜자동차_2244_1.wav,73.0,83.8,67.6,우,좌,10.8,5.4,False
2.이륜자동차_2246_1.wav,121.0,89.9,74.8,우,중앙,31.1,46.2,False
2.이륜자동차_2248_1.wav,79.0,86.3,71.7,우,중앙,7.3,7.3,False
2.이륜자동차_2252_1.wav,69.0,85.5,67.2,우,중앙,16.5,1.8,False
2.이륜자동차_2253_1.wav,74.0,65.7,52.1,우,중앙,8.3,21.9,False
2.이륜자동차_2254_1.wav,74.0,75.5,59.4,좌,중앙,1.5,14.6,False
2.이륜자동차_2255_1.wav,120.0,93.4,80.3,우,중앙,26.6,39.7,False
2.이륜자동차_2256_1.wav,90.0,86.6,72.7,우,중앙,3.4,17.3,False
2.이륜자동차_2259_1.wav,73.0,86.1,72.9,우,중앙,13.1,0.1,False
2.이륜자동차_2260_1.wav,78.0,87.1,70.9,우,중앙,9.1,7.1,False
2.이륜자동차_2262_1.wav,81.0,90.5,72.0,좌,중앙,9.5,9.0,False
2.이륜자동차_2263_1.wav,108.0,94.0,83.4,우,중앙,14.0,24.6,False
2.이륜자동차_2265_1.wav,74.0,80.6,62.3,우,좌,6.6,11.7,False
2.이륜자동차_2266_1.wav,123.0,87.9,77.0,우,중앙,35.1,46.0,False
2.이륜자동차_2267_1.wav,111.0,88.2,77.4,우,중앙,22.8,33.6,False
2.이륜자동차_2268_1.wav,70.0,72.4,59.4,우,중앙,2.4,10.6,False
2.이륜자동차_2269_1.wav,95.0,86.6,70.6,우,중앙,8.4,24.4,False
2.이륜자동차_2270_1.wav,68.0,86.0,70.4,우,중앙,18.0,2.4,False
2.이륜자동차_2276_1.wav,68.0,80.1,64.2,우,중앙,12.1,3.8,False
2.이륜자동차_2277_1.wav,69.0,86.4,72.4,우,중앙,17.4,3.4,False
2.이륜자동차_2278_1.wav,68.0,79.3,65.9,우,중앙,11.3,2.1,False
2.이륜자동차_2279_1.wav,112.0,93.8,78.2,좌,중앙,18.2,33.8,False
2.이륜자동차_2280_1.wav,71.0,84.7,70.2,우,중앙,13.7,0.8,False
2.이륜자동차_2281_1.wav,71.0,76.4,62.7,우,중앙,5.4,8.3,False
2.이륜자동차_2282_1.wav,100.0,92.5,78.8,좌,중앙,7.5,21.2,False
2.이륜자동차_2283_1.wav,74.0,83.8,69.6,우,중앙,9.8,4.4,False
2.이륜자동차_2285_1.wav,110.0,94.0,83.3,좌,중앙,16.0,26.7,False
2.이륜자동차_2287_1.wav,72.0,87.5,68.6,우,좌,15.5,3.4,False
2.이륜자동차_2288_1.wav,70.0,74.7,59.4,우,중앙,4.7,10.6,False
2.이륜자동차_2290_1.wav,72.0,83.9,70.2,좌,중앙,11.9,1.8,False
2.이륜자동차_2292_1.wav,72.0,78.3,62.7,우,좌,6.3,9.3,False
2.이륜자동차_2293_1.wav,74.0,86.4,71.5,우,중앙,12.4,2.5,False
2.이륜자동차_2294_1.wav,109.0,91.2,77.2,우,중앙,17.8,31.8,False
2.이륜자동차_2296_1.wav,106.0,94.0,75.5,우,중앙,12.0,30.5,False
2.이륜자동차_2297_1.wav,72.0,87.9,73.0,우,중앙,15.9,1.0,False
2.이륜자동차_2298_1.wav,71.0,79.5,66.3,우,중앙,8.5,4.7,False
2.이륜자동차_2299_1.wav,75.0,83.2,67.1,우,중앙,8.2,7.9,False
2.이륜자동차_2300_1.wav,102.0,91.9,77.7,좌,중앙,10.1,24.3,False
2.이륜자동차_2303_1.wav,68.0,80.9,65.1,우,좌,12.9,2.9,False
2.이륜자동차_2307_1.wav,76.0,84.1,71.0,우,중앙,8.1,5.0,False
2.이륜자동차_2308_1.wav,108.0,94.0,80.4,좌,중앙,14.0,27.6,False
2.이륜자동차_2309_1.wav,94.0,90.1,76.0,우,중앙,3.9,18.0,False
2.이륜자동차_2310_1.wav,72.0,85.2,71.9,우,중앙,13.2,0.1,False
2.이륜자동차_2312_1.wav,74.0,84.0,68.0,우,중앙,10.0,6.0,False
2.이륜자동차_2313_1.wav,111.0,89.8,77.6,우,중앙,21.2,33.4,False
2.이륜자동차_2314_1.wav,127.0,94.0,85.2,좌,중앙,33.0,41.8,False
2.이륜자동차_2315_1.wav,74.0,84.7,71.6,우,중앙,10.7,2.4,False
2.이륜자동차_2316_1.wav,72.0,75.2,58.7,좌,중앙,3.2,13.3,False
2.이륜자동차_2320_1.wav,84.0,88.0,69.9,우,중앙,4.0,14.1,False
2.이륜자동차_2321_1.wav,69.0,72.6,59.8,우,중앙,3.6,9.2,False
2.이륜자동차_2322_1.wav,73.0,85.8,72.4,우,중앙,12.8,0.6,False
2.이륜자동차_2325_1.wav,103.0,90.6,76.8,우,중앙,12.4,26.2,False
2.이륜자동차_2326_1.wav,68.0,82.8,67.2,우,중앙,14.8,0.8,False
2.이륜자동차_2327_1.wav,74.0,85.9,72.2,우,중앙,11.9,1.8,False
2.이륜자동차_2328_1.wav,114.0,94.0,81.2,우,중앙,20.0,32.8,False
2.이륜자동차_2330_1.wav,75.0,86.9,70.6,우,중앙,11.9,4.4,False
2.이륜자동차_2331_1.wav,72.0,83.4,69.6,좌,중앙,11.4,2.4,False
2.이륜자동차_2333_1.wav,73.0,80.8,66.5,우,중앙,7.8,6.5,False
2.이륜자동차_2335_1.wav,127.0,92.6,77.9,좌,중앙,34.4,49.1,False
2.이륜자동차_2336_1.wav,116.0,94.0,86.2,우,중앙,22.0,29.8,False
2.이륜자동차_2338_1.wav,69.0,77.3,58.2,우,좌,8.3,10.8,False
2.이륜자동차_2339_1.wav,125.0,93.8,79.9,우,중앙,31.2,45.1,False
2.이륜자동차_2340_1.wav,70.0,83.3,67.1,우,중앙,13.3,2.9,False
2.이륜자동차_2344_1.wav,116.0,90.7,75.6,좌,중앙,25.3,40.4,False
2.이륜자동차_2345_1.wav,90.0,89.2,75.3,우,중앙,0.8,14.7,False
2.이륜자동차_2347_1.wav,118.0,94.0,83.5,좌,중앙,24.0,34.5,False
2.이륜자동차_2348_1.wav,74.0,79.3,62.7,우,중앙,5.3,11.3,False
2.이륜자동차_2351_1.wav,71.0,85.7,72.0,우,중앙,14.7,1.0,False
2.이륜자동차_2353_1.wav,106.0,93.5,76.9,좌,중앙,12.5,29.1,False
2.이륜자동차_2356_1.wav,127.0,93.8,80.7,우,중앙,33.2,46.3,False
2.이륜자동차_2357_1.wav,124.0,89.9,71.7,우,중앙,34.1,52.3,False
2.이륜자동차_2358_1.wav,72.0,84.5,70.0,우,중앙,12.5,2.0,False
2.이륜자동차_2359_1.wav,72.0,89.2,69.9,우,중앙,17.2,2.1,False
2.이륜자동차_2360_1.wav,128.0,88.8,76.8,우,중앙,39.2,51.2,False
2.이륜자동차_2361_1.wav,73.0,83.7,66.4,우,중앙,10.7,6.6,False
2.이륜자동차_2362_1.wav,71.0,73.1,59.4,우,중앙,2.1,11.6,False
2.이륜자동차_2369_1.wav,90.0,86.6,72.9,우,중앙,3.4,17.1,False
2.이륜자동차_2372_1.wav,116.0,94.0,81.9,우,중앙,22.0,34.1,False
2.이륜자동차_2374_1.wav,68.0,83.0,65.7,우,중앙,15.0,2.3,False
2.이륜자동차_2375_1.wav,96.0,89.8,73.4,우,중앙,6.2,22.6,False
2.이륜자동차_2377_1.wav,75.0,81.6,64.6,우,중앙,6.6,10.4,False
2.이륜자동차_2379_1.wav,120.0,94.0,78.5,우,중앙,26.0,41.5,False
2.이륜자동차_2380_1.wav,105.0,87.8,72.6,우,중앙,17.2,32.4,False
2.이륜자동차_2381_1.wav,108.0,93.7,77.0,좌,중앙,14.3,31.0,False
2.이륜자동차_2384_1.wav,112.0,89.1,72.9,좌,중앙,22.9,39.1,False
2.이륜자동차_2385_1.wav,102.0,94.0,82.3,좌,중앙,8.0,19.7,False
2.이륜자동차_2386_1.wav,124.0,89.4,75.7,좌,중앙,34.6,48.3,False
2.이륜자동차_2392_1.wav,92.0,88.2,72.0,우,중앙,3.8,20.0,False
2.이륜자동차_2395_1.wav,120.0,90.1,76.6,우,중앙,29.9,43.4,False
2.이륜자동차_2397_1.wav,122.0,89.0,75.1,우,중앙,33.0,46.9,False
2.이륜자동차_2398_1.wav,112.0,94.0,75.1,우,중앙,18.0,36.9,False
2.이륜자동차_2401_1.wav,106.0,94.0,81.3,우,중앙,12.0,24.7,False
2.이륜자동차_2403_1.wav,74.0,87.5,71.9,우,중앙,13.5,2.1,False
2.이륜자동차_2404_1.wav,73.0,84.2,65.1,우,중앙,11.2,7.9,False
2.이륜자동차_2405_1.wav,90.0,88.3,69.8,우,중앙,1.7,20.2,False
2.이륜자동차_2406_1.wav,94.0,89.2,71.0,우,중앙,4.8,23.0,False
2.이륜자동차_2409_1.wav,68.0,84.5,71.2,우,중앙,16.5,3.2,False
2.이륜자동차_2410_1.wav,75.0,80.9,64.6,우,중앙,5.9,10.4,False
2.이륜자동차_2411_1.wav,68.0,75.7,61.8,우,중앙,7.7,6.2,False
2.이륜자동차_2412_1.wav,104.0,88.9,73.6,우,중앙,15.1,30.4,False
2.이륜자동차_2414_1.wav,74.0,84.7,69.3,좌,중앙,10.7,4.7,False
2.이륜자동차_2417_1.wav,69.0,85.8,69.5,좌,중앙,16.8,0.5,False
2.이륜자동차_2421_1.wav,75.0,86.8,72.4,좌,중앙,11.8,2.6,False
2.이륜자동차_2422_1.wav,71.0,73.6,56.1,우,중앙,2.6,14.9,False
2.이륜자동차_2423_1.wav,74.0,85.9,72.6,우,중앙,11.9,1.4,False
2.이륜자동차_2424_1.wav,110.0,94.0,77.3,좌,중앙,16.0,32.7,False
2.이륜자동차_2425_1.wav,92.0,87.3,73.8,우,중앙,4.7,18.2,False
2.이륜자동차_2426_1.wav,75.0,80.2,65.2,우,중앙,5.2,9.8,False
2.이륜자동차_2429_1.wav,103.0,89.9,76.1,우,중앙,13.1,26.9,False
2.이륜자동차_2431_1.wav,72.0,87.4,69.6,우,중앙,15.4,2.4,False
2.이륜자동차_2432_1.wav,86.0,89.5,75.4,우,중앙,3.5,10.6,False
2.이륜자동차_2433_1.wav,103.0,94.0,80.8,좌,중앙,9.0,22.2,False
2.이륜자동차_2434_1.wav,71.0,84.2,67.4,우,중앙,13.2,3.6,False
2.이륜자동차_2438_1.wav,99.0,90.3,73.9,좌,중앙,8.7,25.1,False
2.이륜자동차_2443_1.wav,74.0,82.1,66.5,우,중앙,8.1,7.5,False
2.이륜자동차_2448_1.wav,113.0,88.9,75.4,우,중앙,24.1,37.6,False
2.이륜자동차_2449_1.wav,72.0,68.1,55.4,우,중앙,3.9,16.6,False
2.이륜자동차_2452_1.wav,68.0,80.2,65.7,우,중앙,12.2,2.3,False
2.이륜자동차_2453_1.wav,120.0,93.0,78.1,좌,중앙,27.0,41.9,False
2.이륜자동차_2455_1.wav,75.0,77.6,60.1,우,좌,2.6,14.9,False
2.이륜자동차_2456_1.wav,111.0,94.0,78.8,좌,중앙,17.0,32.2,False
2.이륜자동차_2457_1.wav,74.0,78.9,65.7,우,중앙,4.9,8.3,False
2.이륜자동차_2459_1.wav,81.0,89.0,71.9,우,중앙,8.0,9.1,False
2.이륜자동차_2460_1.wav,75.0,78.7,64.2,우,중앙,3.7,10.8,False
2.이륜자동차_2463_1.wav,97.0,93.0,75.3,좌,중앙,4.0,21.7,False
2.이륜자동차_2466_1.wav,68.0,85.9,70.4,우,중앙,17.9,2.4,False
2.이륜자동차_2468_1.wav,126.0,93.1,78.9,좌,중앙,32.9,47.1,False
2.이륜자동차_2470_1.wav,71.0,86.2,69.8,우,중앙,15.2,1.2,False
2.이륜자동차_2471_1.wav,70.0,80.8,66.8,우,중앙,10.8,3.2,False
2.이륜자동차_2472_1.wav,122.0,94.0,81.7,좌,중앙,28.0,40.3,False
2.이륜자동차_2474_1.wav,101.0,94.0,76.4,우,중앙,7.0,24.6,False
2.이륜자동차_2475_1.wav,100.0,94.0,77.6,좌,좌,6.0,22.4,True
2.이륜자동차_2480_1.wav,122.0,94.0,78.8,우,중앙,28.0,43.2,False
2.이륜자동차_2482_1.wav,70.0,78.6,62.6,우,중앙,8.6,7.4,False
2.이륜자동차_2484_1.wav,106.0,94.0,74.0,우,중앙,12.0,32.0,False
2.이륜자동차_2486_1.wav,124.0,90.9,77.9,좌,중앙,33.1,46.1,False
2.이륜자동차_2487_1.wav,116.0,90.0,74.7,우,중앙,26.0,41.3,False
2.이륜자동차_2488_1.wav,74.0,85.5,68.1,우,중앙,11.5,5.9,False
2.이륜자동차_2489_1.wav,72.0,88.9,71.8,좌,중앙,16.9,0.2,False
2.이륜자동차_2491_1.wav,70.0,77.1,61.4,우,중앙,7.1,8.6,False
2.이륜자동차_2492_1.wav,72.0,85.2,72.7,우,중앙,13.2,0.7,False
2.이륜자동차_2493_1.wav,103.0,89.0,73.1,우,중앙,14.0,29.9,False
2.이륜자동차_2494_1.wav,89.0,86.4,73.1,우,중앙,2.6,15.9,False
2.이륜자동차_2495_1.wav,128.0,92.7,75.7,좌,중앙,35.3,52.3,False
2.이륜자동차_2498_1.wav,75.0,85.2,71.4,우,중앙,10.2,3.6,False
2.이륜자동차_2500_1.wav,69.0,84.8,66.4,우,중앙,15.8,2.6,False
2.이륜자동차_2504_1.wav,76.0,87.3,72.1,우,중앙,11.3,3.9,False
2.이륜자동차_2505_1.wav,84.0,88.4,73.2,우,중앙,4.4,10.8,False
2.이륜자동차_2506_1.wav,107.0,94.0,78.3,좌,중앙,13.0,28.7,False
2.이륜자동차_2510_1.wav,111.0,93.3,77.5,좌,중앙,17.7,33.5,False
2.이륜자동차_2512_1.wav,127.0,94.0,81.3,우,중앙,33.0,45.7,False
2.이륜자동차_2514_1.wav,109.0,94.0,76.9,좌,중앙,15.0,32.1,False
2.이륜자동차_2516_1.wav,121.0,91.4,77.7,우,중앙,29.6,43.3,False
2.이륜자동차_2521_1.wav,73.0,77.4,61.5,우,중앙,4.4,11.5,False
2.이륜자동차_2522_1.wav,73.0,78.8,65.1,우,중앙,5.8,7.9,False
2.이륜자동차_2524_1.wav,81.0,89.7,64.4,우,중앙,8.7,16.6,False
2.이륜자동차_2526_1.wav,72.0,82.5,67.3,우,중앙,10.5,4.7,False
2.이륜자동차_2528_1.wav,100.0,94.0,79.5,좌,중앙,6.0,20.5,False
2.이륜자동차_2531_1.wav,123.0,91.6,78.0,좌,중앙,31.4,45.0,False
2.이륜자동차_2532_1.wav,108.0,91.0,76.1,우,중앙,17.0,31.9,False
2.이륜자동차_2533_1.wav,73.0,85.9,70.8,우,중앙,12.9,2.2,False
2.이륜자동차_2536_1.wav,110.0,94.0,77.7,좌,중앙,16.0,32.3,False
2.이륜자동차_2537_1.wav,70.0,86.9,71.5,우,중앙,16.9,1.5,False
2.이륜자동차_2538_1.wav,72.0,80.3,63.3,우,중앙,8.3,8.7,False
2.이륜자동차_2539_1.wav,68.0,78.5,59.9,우,중앙,10.5,8.1,False
2.이륜자동차_2544_1.wav,121.0,89.1,74.4,우,중앙,31.9,46.6,False
2.이륜자동차_2548_1.wav,88.0,90.3,74.0,우,중앙,2.3,14.0,False
2.이륜자동차_2550_1.wav,124.0,86.9,74.9,우,중앙,37.1,49.1,False
2.이륜자동차_2551_1.wav,103.0,90.0,69.4,우,중앙,13.0,33.6,False
2.이륜자동차_2553_1.wav,69.0,85.4,69.2,우,중앙,16.4,0.2,False
2.이륜자동차_2556_1.wav,73.0,84.8,66.9,우,중앙,11.8,6.1,False
2.이륜자동차_2557_1.wav,81.0,87.2,70.5,우,중앙,6.2,10.5,False
2.이륜자동차_2559_1.wav,109.0,88.3,69.2,우,중앙,20.7,39.8,False
2.이륜자동차_2560_1.wav,125.0,93.5,79.0,우,중앙,31.5,46.0,False
2.이륜자동차_2562_1.wav,109.0,94.0,77.5,좌,중앙,15.0,31.5,False
2.이륜자동차_2563_1.wav,75.0,78.2,64.2,우,중앙,3.2,10.8,False
2.이륜자동차_2567_1.wav,93.0,86.3,72.4,우,중앙,6.7,20.6,False
2.이륜자동차_2568_1.wav,70.0,83.1,66.6,우,중앙,13.1,3.4,False
2.이륜자동차_2569_1.wav,83.0,86.5,70.0,우,중앙,3.5,13.0,False
2.이륜자동차_2573_1.wav,72.0,84.0,66.6,우,중앙,12.0,5.4,False
2.이륜자동차_2575_1.wav,123.0,94.0,75.0,좌,중앙,29.0,48.0,False
2.이륜자동차_2576_1.wav,107.0,91.2,75.1,좌,중앙,15.8,31.9,False
2.이륜자동차_2577_1.wav,72.0,77.6,62.5,우,중앙,5.6,9.5,False
2.이륜자동차_2580_1.wav,121.0,90.8,76.9,우,중앙,30.2,44.1,False
